Number,Issue ID,TBF,Reliability
3857,810393019,2,0.9723205069616594
3856,808891531,0,1.0
3855,808518487,4,0.9454071682581783
3854,807962780,4,0.9454071682581783
3853,807719918,3,0.9587694076919532
3852,807128848,0,1.0
3851,806467615,0,1.0
3850,806139169,10,0.8690549292357823
3849,805767124,791,1.5088138854365626e-05
3848,805256351,1,0.9860631353831556
3847,803508232,11,0.8569430283424219
3844,801006237,0,1.0
3843,799860895,29,0.6656362402807872
3842,797802658,0,1.0
3841,797140434,20,0.7552564700290105
3840,795795865,0,1.0
3839,794736480,9,0.8813380178725501
3838,793981152,76,0.3441588380524152
3837,793373454,592,0.0002463745537859223
3836,793100639,11,0.8569430283424219
3835,791747462,4,0.9454071682581783
3834,790820478,8,0.8937947137939475
3833,790313528,8,0.8937947137939475
3832,789841251,13,0.8332232797551633
3831,789344624,30,0.6563593581159285
3830,788972784,14,0.8216107597096125
3829,788466505,24,0.7140248806387947
3828,788290061,44,0.5392719108641416
3827,788140664,421,0.0027157404779412178
3826,786826320,2,0.9723205069616594
3825,786790978,0,1.0
3824,783683514,39,0.5784744556939917
3823,783372063,0,1.0
3822,783245043,2,0.9723205069616594
3821,783179207,40,0.5704123355206817
3820,782734075,41,0.562462576024752
3819,781945611,0,1.0
3818,781461027,176,0.08457289534291698
3817,780118780,62,0.41888307082791076
3816,778633203,0,1.0
3815,778257656,0,1.0
3814,775921972,6,0.9192387771259788
3813,774984336,35,0.6118786435264449
3812,774977764,0,1.0
3811,773508910,12,0.8449999293720649
3810,773137342,12,0.8449999293720649
3809,772872998,0,1.0
3808,772762863,24,0.7140248806387947
3807,772682630,7,0.9064274707386204
3806,771946557,8,0.8937947137939475
3805,771625525,37,0.5949421528726455
3804,771212395,0,1.0
3803,770618659,3,0.9587694076919532
3802,769892771,77,0.3393623429197882
3801,769572376,18,0.7767567017475153
3800,768373066,67,0.39049584957559824
3798,765464695,191,0.06851758380771013
3797,764643838,44,0.5392719108641416
3796,761098401,83,0.3119550251081932
3795,760064059,12,0.8449999293720649
3794,760049283,51,0.48881087420496666
3793,759133886,0,1.0
3792,758567284,0,1.0
3791,758483707,10,0.8690549292357823
3790,758274225,0,1.0
3789,756860506,3,0.9587694076919532
3788,756390908,78,0.33463269589045996
3787,755928324,0,1.0
3786,753556248,0,1.0
3785,753027839,35,0.6118786435264449
3784,753024508,0,1.0
3783,753023576,78,0.33463269589045996
3782,752133596,0,1.0
3781,751455104,0,1.0
3780,749938931,308,0.01326339177433243
3779,749624150,0,1.0
3778,749624122,0,1.0
3777,749522404,0,1.0
3776,748828459,0,1.0
3775,748730525,0,1.0
3774,748699253,2,0.9723205069616594
3773,748612864,1,0.9860631353831556
3772,748360889,6,0.9192387771259788
3771,746696052,3,0.9587694076919532
3770,746489782,46,0.5243451377616051
3769,746448836,0,1.0
3768,745992821,0,1.0
3767,745800197,0,1.0
3766,745322200,95,0.263601974183684
3765,744669437,0,1.0
3764,744439337,7,0.9064274707386204
3763,743946331,0,1.0
3762,743668393,106,0.225891874034007
3760,741483155,101,0.24231315639660345
3759,740722343,4,0.9454071682581783
3758,736758002,0,1.0
3757,736214691,0,1.0
3756,736195369,0,1.0
3755,736063908,21,0.7447305628552204
3754,736042707,0,1.0
3753,735613742,89,0.2867611557987595
3752,735080078,13,0.8332232797551633
3751,734631336,0,1.0
3750,734011609,92,0.27493782349423657
3749,733519645,104,0.2323224414343391
3748,733450979,25,0.7040736125442733
3747,733011145,0,1.0
3746,732988469,0,1.0
3745,731974279,31,0.647211766601868
3744,731406111,1,0.9860631353831556
3743,731342413,32,0.638191663832309
3742,730264121,117,0.19357646661264688
3741,729673811,118,0.19087861760445934
3740,729642841,0,1.0
3739,729518741,4,0.9454071682581783
3738,729136391,4,0.9454071682581783
3736,727771323,7,0.9064274707386204
3735,727761081,7,0.9064274707386204
3734,727293088,5,0.9322311565463698
3733,726360033,14,0.8216107597096125
3732,726357309,0,1.0
3731,726282063,8,0.8937947137939475
3730,726270213,6,0.9192387771259788
3729,725909897,9,0.8813380178725501
3728,725909532,6,0.9192387771259788
3727,725782774,29,0.6656362402807872
3726,725749183,138,0.1441623109359613
3724,724862423,36,0.6033509737096785
3722,724394736,11,0.8569430283424219
3721,724282516,57,0.4493339102500542
3720,724080444,1,0.9860631353831556
3719,723155936,2,0.9723205069616594
3718,722902523,27,0.6845852118873748
3717,722288954,958,1.4478526540020356e-06
3716,719619539,1,0.9860631353831556
3715,719349444,132,0.15682792602232043
3714,719348360,132,0.15682792602232043
3713,719344062,10,0.8690549292357823
3712,719329622,8,0.8937947137939475
3711,718020919,0,1.0
3710,717984448,16,0.7988689904060046
3709,717139485,4,0.9454071682581783
3708,717139003,11,0.8569430283424219
3707,717024132,0,1.0
3706,717019049,523,0.0006488883589516246
3705,716875487,13,0.8332232797551633
3704,716819811,0,1.0
3703,716783373,6,0.9192387771259788
3702,715124101,1,0.9860631353831556
3701,715121275,8,0.8937947137939475
3700,714944686,149,0.12353888730630454
3699,714818306,20,0.7552564700290105
3698,714764379,2,0.9723205069616594
3697,714660305,24,0.7140248806387947
3696,714353022,4,0.9454071682581783
3695,714342587,3,0.9587694076919532
3694,713828755,12,0.8449999293720649
3693,712692877,7,0.9064274707386204
3692,712669852,14,0.8216107597096125
3691,712371640,4,0.9454071682581783
3690,711782575,145,0.130672678877518
3689,711773800,22,0.7343513538246809
3688,711368054,0,1.0
3687,710944756,20,0.7552564700290105
3686,710865497,0,1.0
3685,710373739,17,0.7877352614401208
3684,709599767,18,0.7767567017475153
3683,708078194,160,0.10586578820631777
3682,707483419,4,0.9454071682581783
3681,707392530,2,0.9723205069616594
3680,707387667,6,0.9192387771259788
3679,706184242,22,0.7343513538246809
3677,705070007,0,1.0
3675,703536161,10,0.8690549292357823
3672,702759074,60,0.43080760698635373
3671,701978427,34,0.6205268421161356
3670,701926164,169,0.0933035439382713
3668,700936315,165,0.09869138617826868
3664,699352618,4,0.9454071682581783
3663,699174725,168,0.09462228187043648
3662,699075635,4,0.9454071682581783
3661,698892549,735,3.311091632846643e-05
3660,697832963,7,0.9064274707386204
3658,697415478,0,1.0
3657,696881812,0,1.0
3656,696500026,20,0.7552564700290105
3655,695823677,0,1.0
3654,695549437,1,0.9860631353831556
3653,694348335,38,0.5866505246332054
3652,694058146,556,0.00040834367477870863
3651,691924340,87,0.29492451691144583
3650,691386775,0,1.0
3649,691126020,14,0.8216107597096125
3648,690669948,61,0.4248034996918782
3647,690361462,0,1.0
3646,689954257,178,0.08223196047504042
3645,688773022,0,1.0
3643,687121463,0,1.0
3642,686535713,1,0.9860631353831556
3641,685977688,1,0.9860631353831556
3639,684415873,1,0.9860631353831556
3638,683320535,3,0.9587694076919532
3637,683017216,10,0.8690549292357823
3636,683007083,11,0.8569430283424219
3635,682810500,8,0.8937947137939475
3634,681895560,8,0.8937947137939475
3633,681046024,1,0.9860631353831556
3632,677669354,7,0.9064274707386204
3631,677358344,8,0.8937947137939475
3630,675526768,11,0.8569430283424219
3629,673548621,14,0.8216107597096125
3628,673542949,0,1.0
3627,673523232,0,1.0
3626,673504199,1,0.9860631353831556
3624,669136313,117,0.19357646661264688
3623,668901045,0,1.0
3622,668629775,118,0.19087861760445934
3621,667851597,8,0.8937947137939475
3620,667080299,0,1.0
3619,666312350,23,0.7241167984252299
3618,665904595,11,0.8569430283424219
3617,665764391,3,0.9587694076919532
3616,663137284,96,0.25992818915675303
3615,657036521,10,0.8690549292357823
3614,656517247,6,0.9192387771259788
3613,655676147,233,0.038001469765601495
3612,655387137,161,0.10439035104853082
3611,654704447,41,0.562462576024752
3610,653959481,19,0.7659311487550337
3609,653495536,4,0.9454071682581783
3607,647405942,153,0.11679454961801956
3606,645542012,18,0.7767567017475153
3605,645378656,18,0.7767567017475153
3604,644707120,34,0.6205268421161356
3603,643850989,253,0.028700855911082356
3602,642335498,64,0.4072885997850509
3601,642020271,59,0.43689657540939747
3600,641099294,41,0.562462576024752
3599,639666979,0,1.0
3598,638821702,0,1.0
3597,638765727,0,1.0
3596,638668852,0,1.0
3595,637063148,47,0.5170374105641209
3594,635885457,49,0.5027260771578497
3593,634456284,263,0.02494262030281206
3592,634018855,0,1.0
3591,631477722,0,1.0
3590,630706465,267,0.023580932029420493
3589,629337302,3,0.9587694076919532
3588,629010516,3,0.9587694076919532
3587,627144509,3,0.9587694076919532
3586,627111657,154,0.11516679979200789
3585,626251239,0,1.0
3584,625699962,4,0.9454071682581783
3583,625302717,116,0.19631244660356223
3581,624320209,301,0.014632601286371533
3580,623327010,1104,1.865580028147497e-07
3579,623314900,1105,1.839579691863318e-07
3578,623093000,151,0.12011939353514535
3577,623061276,145,0.130672678877518
3576,621860707,54,0.46865691233488177
3575,619929228,0,1.0
3574,618236717,14,0.8216107597096125
3573,615133213,12,0.8449999293720649
3572,613577925,5,0.9322311565463698
3571,613498496,0,1.0
3569,611894698,0,1.0
3568,611293118,0,1.0
3567,610874874,0,1.0
3565,609063903,0,1.0
3564,608791645,5,0.9322311565463698
3563,608365533,231,0.03908327500398998
3561,608211691,6,0.9192387771259788
3560,608154461,0,1.0
3559,607788475,1,0.9860631353831556
3557,607511578,0,1.0
3556,607136103,0,1.0
3555,607102411,310,0.01289626781405002
3554,604406676,7,0.9064274707386204
3553,604106546,310,0.01289626781405002
3552,603521869,0,1.0
3551,603462389,0,1.0
3550,603225039,0,1.0
3547,601794249,150,0.12181714255900095
3545,601008571,0,1.0
3544,598533602,2,0.9723205069616594
3543,598252259,4,0.9454071682581783
3542,597850136,5,0.9322311565463698
3541,597291291,5,0.9322311565463698
3540,596760791,1,0.9860631353831556
3539,594817830,0,1.0
3538,593287609,318,0.011526615999868931
3536,592653835,0,1.0
3535,592398346,6,0.9192387771259788
3534,591971717,0,1.0
3533,591964707,0,1.0
3532,591815059,0,1.0
3531,591808087,0,1.0
3530,591453551,1156,8.992065573494126e-08
3529,591301733,0,1.0
3528,590929503,0,1.0
3527,590891290,0,1.0
3526,590314449,1,0.9860631353831556
3525,590312727,0,1.0
3524,590310132,0,1.0
3523,589604698,0,1.0
3522,589585308,0,1.0
3521,589582067,0,1.0
3520,589580696,4,0.9454071682581783
3519,587475896,5,0.9322311565463698
3518,587338469,9,0.8813380178725501
3517,587148608,0,1.0
3516,586942476,5,0.9322311565463698
3515,586066228,1,0.9860631353831556
3514,585519675,1,0.9860631353831556
3513,583893747,154,0.11516679979200789
3512,583864187,0,1.0
3511,583517782,0,1.0
3510,583046806,0,1.0
3509,583001231,0,1.0
3508,582782716,0,1.0
3507,582458280,11,0.8569430283424219
3506,582141153,2,0.9723205069616594
3505,582027288,1,0.9860631353831556
3504,581846718,2,0.9723205069616594
3503,580611712,2,0.9723205069616594
3502,580331172,4,0.9454071682581783
3501,579390623,356,0.0067620953235686095
3500,578982532,0,1.0
3499,578785694,0,1.0
3498,578496807,1,0.9860631353831556
3497,577716630,0,1.0
3496,577323730,22,0.7343513538246809
3495,577209379,361,0.006303835944167165
3494,577063394,0,1.0
3492,576868821,23,0.7241167984252299
3491,576757919,7,0.9064274707386204
3490,576393208,0,1.0
3489,576226356,1,0.9860631353831556
3488,576160894,118,0.19087861760445934
3487,574610897,222,0.04434538645947961
3486,574493935,1,0.9860631353831556
3485,573426783,12,0.8449999293720649
3484,572726038,0,1.0
3483,572411477,0,1.0
3482,572246734,6,0.9192387771259788
3481,571418808,623,0.00015945651020153343
3480,570681293,0,1.0
3479,570505494,0,1.0
3478,570505389,0,1.0
3477,568884928,3,0.9587694076919532
3476,568588698,38,0.5866505246332054
3474,568436698,1,0.9860631353831556
3472,565087826,0,1.0
3471,564795943,3,0.9587694076919532
3470,564574094,0,1.0
3469,563979199,15,0.810160081783797
3468,563838313,1,0.9860631353831556
3467,563832821,0,1.0
3466,563351487,0,1.0
3465,563210703,0,1.0
3464,563037367,0,1.0
3463,562861647,0,1.0
3462,562637446,0,1.0
3461,562488797,1,0.9860631353831556
3460,562480036,1,0.9860631353831556
3459,562284490,1,0.9860631353831556
3458,561815008,23,0.7241167984252299
3457,561601240,760,2.331252247403455e-05
3456,560519045,0,1.0
3455,560421975,0,1.0
3454,560414484,0,1.0
3453,560259370,0,1.0
3452,560156216,0,1.0
3451,559200665,0,1.0
3450,559132235,2,0.9723205069616594
3449,559097911,30,0.6563593581159285
3447,558586981,1,0.9860631353831556
3445,554404735,16,0.7988689904060046
3444,554258603,3,0.9587694076919532
3443,553484450,0,1.0
3442,553119029,13,0.8332232797551633
3441,553086989,0,1.0
3440,551955114,15,0.810160081783797
3439,551749884,4,0.9454071682581783
3438,551486893,16,0.7988689904060046
3437,550618930,16,0.7988689904060046
3436,550260218,0,1.0
3435,549563804,13,0.8332232797551633
3434,548247226,0,1.0
3433,548066787,0,1.0
3432,544165584,6,0.9192387771259788
3431,543109962,49,0.5027260771578497
3430,543109037,48,0.5098315301712449
3429,543019365,61,0.4248034996918782
3428,542849716,21,0.7447305628552204
3427,542015501,0,1.0
3426,541714424,0,1.0
3425,541474664,0,1.0
3424,541386029,0,1.0
3422,541163863,0,1.0
3421,540252163,34,0.6205268421161356
3420,539979045,34,0.6205268421161356
3419,539859380,0,1.0
3416,539034711,3,0.9587694076919532
3415,538092985,0,1.0
3414,537958200,697,5.644061487743242e-05
3413,537541245,0,1.0
3412,536026682,0,1.0
3411,535481884,0,1.0
3410,535353335,820,1.0043212019854403e-05
3409,535290269,0,1.0
3408,534907118,0,1.0
3407,534455849,95,0.263601974183684
3406,534425855,2,0.9723205069616594
3405,534112338,1,0.9860631353831556
3404,533763842,4,0.9454071682581783
3403,533073044,98,0.25273350865452016
3402,532558642,0,1.0
3401,532049384,0,1.0
3400,532024606,0,1.0
3399,531843402,0,1.0
3398,531042133,568,0.00034505037634753827
3397,530422169,11,0.8569430283424219
3396,529919393,0,1.0
3395,529787772,4,0.9454071682581783
3393,529122206,13,0.8332232797551633
3392,528336260,0,1.0
3391,527784634,0,1.0
3390,527614335,25,0.7040736125442733
3389,527489286,2,0.9723205069616594
3388,527232300,0,1.0
3387,526888184,1,0.9860631353831556
3386,526822373,28,0.6750442404706066
3384,526769596,3,0.9587694076919532
3383,526686190,129,0.1635721006157805
3382,526654732,3,0.9587694076919532
3381,526524192,0,1.0
3380,526008356,0,1.0
3379,523384554,11,0.8569430283424219
3378,523329941,24,0.7140248806387947
3377,522778979,0,1.0
3376,522103853,0,1.0
3375,521927362,0,1.0
3374,521909523,0,1.0
3373,521442454,60,0.43080760698635373
3372,521375270,282,0.019104329821493467
3371,520800518,1,0.9860631353831556
3370,520090675,31,0.647211766601868
3369,519203683,0,1.0
3368,518308957,2,0.9723205069616594
3367,517173777,28,0.6750442404706066
3366,517172846,28,0.6750442404706066
3365,517167555,0,1.0
3364,517047864,1,0.9860631353831556
3363,516323829,24,0.7140248806387947
3362,516074146,490,0.0010311316873246844
3361,515502007,25,0.7040736125442733
3360,515256704,0,1.0
3359,514731940,4,0.9454071682581783
3358,514659495,1,0.9860631353831556
3357,514551331,1,0.9860631353831556
3356,514461518,9,0.8813380178725501
3355,513859958,0,1.0
3354,512441251,27,0.6845852118873748
3353,511897713,423,0.002640570158288103
3352,511340120,1,0.9860631353831556
3351,510548009,0,1.0
3350,510194723,156,0.11197904115891706
3349,509589101,9,0.8813380178725501
3348,509577497,9,0.8813380178725501
3347,508935871,0,1.0
3346,508602401,20,0.7552564700290105
3345,508543675,0,1.0
3344,507883717,22,0.7343513538246809
3343,507799686,0,1.0
3342,507728935,0,1.0
3341,507612717,2,0.9723205069616594
3340,507603931,0,1.0
3339,507099814,23,0.7241167984252299
3338,506999495,2,0.9723205069616594
3337,506615203,0,1.0
3335,505474089,0,1.0
3334,504768067,0,1.0
3333,504578165,0,1.0
3332,504455209,0,1.0
3331,504448647,9,0.8813380178725501
3330,504448173,9,0.8813380178725501
3328,502611508,6,0.9192387771259788
3327,502470854,0,1.0
3326,502408375,0,1.0
3324,501618925,8,0.8937947137939475
3322,499454729,13,0.8332232797551633
3321,499190348,60,0.43080760698635373
3320,499149966,0,1.0
3319,499039798,185,0.07453730794726908
3318,497035798,21,0.7447305628552204
3316,496882425,21,0.7447305628552204
3315,496870401,1,0.9860631353831556
3314,496870248,1,0.9860631353831556
3313,496618315,192,0.06756266351830878
3312,496110692,24,0.7140248806387947
3311,494670977,2,0.9723205069616594
3310,494116780,4,0.9454071682581783
3309,494115425,0,1.0
3308,493653579,166,0.09731593769025342
3307,493336060,30,0.6563593581159285
3306,492731020,32,0.638191663832309
3305,491806428,1,0.9860631353831556
3304,491770738,1,0.9860631353831556
3303,491676449,1,0.9860631353831556
3302,491382408,29,0.6656362402807872
3301,491331740,30,0.6563593581159285
3300,491116921,78,0.33463269589045996
3299,491116731,78,0.33463269589045996
3298,490887579,35,0.6118786435264449
3297,489856528,1,0.9860631353831556
3295,488813988,35,0.6118786435264449
3294,488549454,70,0.37439547440376236
3293,488539826,236,0.03643464665858941
3292,488520380,0,1.0
3291,488507057,71,0.3691775753638379
3290,487256878,3,0.9587694076919532
3289,487245350,3,0.9587694076919532
3288,486867837,39,0.5784744556939917
3287,486805881,4,0.9454071682581783
3286,486678194,0,1.0
3285,486279546,5,0.9322311565463698
3283,486171133,90,0.2827646043930223
3282,486130282,5,0.9322311565463698
3281,485673197,3,0.9587694076919532
3280,485608443,184,0.07559080678774797
3279,484801065,9,0.8813380178725501
3277,483402699,0,1.0
3276,483364337,222,0.04434538645947961
3275,483362515,119,0.18821836815265555
3274,483031031,1,0.9860631353831556
3273,482941304,13,0.8332232797551633
3272,480875682,0,1.0
3271,480869714,0,1.0
3270,480528156,0,1.0
3269,480043754,21,0.7447305628552204
3268,480039645,21,0.7447305628552204
3267,480034130,0,1.0
3266,479994755,1,0.9860631353831556
3265,479961785,62,0.41888307082791076
3264,479544572,3,0.9587694076919532
3263,479490300,87,0.29492451691144583
3262,478651826,1,0.9860631353831556
3261,478632064,1,0.9860631353831556
3260,478381198,10,0.8690549292357823
3259,478279133,11,0.8569430283424219
3258,478112136,0,1.0
3256,477723747,0,1.0
3254,475567726,5,0.9322311565463698
3253,475123276,5,0.9322311565463698
3252,474567075,5,0.9322311565463698
3251,474393396,10,0.8690549292357823
3250,474063701,248,0.030787273853204185
3249,473945240,16,0.7988689904060046
3248,473287937,123,0.1779429944493774
3247,471736841,125,0.17301762257329437
3246,471641197,842,7.375246343528393e-06
3245,471569705,87,0.29492451691144583
3244,470295511,25,0.7040736125442733
3243,470229623,31,0.647211766601868
3242,469629629,92,0.27493782349423657
3240,467251569,601,0.00021713926088791862
3239,466874797,31,0.647211766601868
3237,466636261,35,0.6118786435264449
3236,466344488,138,0.1441623109359613
3235,466220335,35,0.6118786435264449
3234,465964515,37,0.5949421528726455
3233,465720747,40,0.5704123355206817
3232,465329954,269,0.02292822378547457
3231,464253075,145,0.130672678877518
3230,463389994,6,0.9192387771259788
3229,463089595,50,0.4957196518811434
3228,462999790,0,1.0
3227,462810119,0,1.0
3226,462734028,45,0.5317561512507611
3225,462708019,51,0.48881087420496666
3224,462670926,44,0.5392719108641416
3223,462648056,0,1.0
3222,462003616,159,0.10736207896584776
3221,461347126,139,0.1421531403255954
3220,461271651,48,0.5098315301712449
3219,460939031,140,0.14017197125401826
3217,460650610,50,0.4957196518811434
3216,460621231,0,1.0
3215,460547075,19,0.7659311487550337
3214,460358489,488,0.0010604853851604967
3213,458761450,56,0.45568472659253817
3212,457827782,63,0.41304515417949417
3211,457413394,0,1.0
3210,457311674,1303,1.1424934140349192e-08
3209,457298067,741,3.0436838235300115e-05
3208,456857225,894,3.554856813488393e-06
3207,453476541,0,1.0
3206,453389364,160,0.10586578820631777
3205,453205508,2,0.9723205069616594
3204,452892865,69,0.3796871224257695
3203,451306146,6,0.9192387771259788
3202,451232776,79,0.32996896531146497
3201,450287470,81,0.3208355916332578
3200,450247208,83,0.3119550251081932
3199,450219462,0,1.0
3198,449934555,0,1.0
3197,449738546,78,0.33463269589045996
3196,449609398,0,1.0
3195,449126528,85,0.3033202681624355
3194,449095451,79,0.32996896531146497
3193,447855707,201,0.05954554394741631
3192,447592127,4,0.9454071682581783
3191,447143106,160,0.10586578820631777
3190,446516602,7,0.9064274707386204
3189,446512718,85,0.3033202681624355
3188,445888985,86,0.29909293464951076
3186,443936205,153,0.11679454961801956
3185,443830911,1,0.9860631353831556
3184,443476582,0,1.0
3183,443075196,4,0.9454071682581783
3182,442626403,321,0.011051366794886922
3181,442501332,1,0.9860631353831556
3180,442442398,1,0.9860631353831556
3179,442406841,179,0.08108590477472206
3178,442074917,0,1.0
3177,441723012,782,1.7119582439875548e-05
3176,441675911,0,1.0
3175,441608490,98,0.25273350865452016
3174,441494972,99,0.24921119596026206
3173,441407453,0,1.0
3172,441384443,0,1.0
3171,441246510,99,0.24921119596026206
3170,441119400,2,0.9723205069616594
3169,440858472,5,0.9322311565463698
3168,439480349,1,0.9860631353831556
3167,438248341,107,0.2227436495675498
3166,438139061,3,0.9587694076919532
3165,438064422,0,1.0
3164,437839159,9,0.8813380178725501
3163,437229452,14,0.8216107597096125
3162,437034595,14,0.8216107597096125
3161,436721794,14,0.8216107597096125
3160,436181612,13,0.8332232797551633
3159,435548533,0,1.0
3158,435526043,18,0.7767567017475153
3157,434717107,0,1.0
3156,433688227,0,1.0
3155,433656550,0,1.0
3154,432411928,0,1.0
3153,432304732,27,0.6845852118873748
3152,431554538,0,1.0
3151,431544723,0,1.0
3150,431424283,0,1.0
3149,431419202,0,1.0
3148,431333967,0,1.0
3147,430804059,0,1.0
3146,429687159,0,1.0
3145,429487711,0,1.0
3144,429403713,34,0.6205268421161356
3143,429315964,35,0.6118786435264449
3142,429176765,0,1.0
3141,428428834,5,0.9322311565463698
3140,427975528,1071,2.9645449108856235e-07
3139,427654857,2,0.9723205069616594
3138,427340000,5,0.9322311565463698
3137,427320089,39,0.5784744556939917
3136,427319778,0,1.0
3135,427087664,41,0.562462576024752
3134,426863655,0,1.0
3133,425682566,0,1.0
3132,425311049,10,0.8690549292357823
3131,425309909,10,0.8690549292357823
3130,425300952,0,1.0
3129,424840816,709,4.769231558514631e-05
3128,423562210,5,0.9322311565463698
3127,422764411,2,0.9723205069616594
3126,422217246,49,0.5027260771578497
3125,422206377,9,0.8813380178725501
3124,422097995,52,0.48199838322793065
3123,421500149,53,0.47528083701534507
3122,421486901,53,0.47528083701534507
3121,421451344,172,0.08945658355725651
3120,420561524,0,1.0
3119,420504046,487,0.0010754741224033519
3118,420038578,247,0.03122241644419771
3117,419904392,40,0.5704123355206817
3116,419073243,58,0.44307160437514187
3115,419047891,2,0.9723205069616594
3114,418717543,0,1.0
3113,418420182,62,0.41888307082791076
3112,418152122,63,0.41304515417949417
3111,417130196,0,1.0
3110,417127960,0,1.0
3109,416884658,1,0.9860631353831556
3108,416796980,38,0.5866505246332054
3107,416168949,39,0.5784744556939917
3106,416125368,40,0.5704123355206817
3105,416114327,39,0.5784744556939917
3104,415042297,71,0.3691775753638379
3103,413386837,76,0.3441588380524152
3102,413343931,52,0.48199838322793065
3101,412945144,6,0.9192387771259788
3100,412795738,77,0.3393623429197882
3099,411999758,79,0.32996896531146497
3098,411403312,80,0.3253702325141588
3097,411322802,57,0.4493339102500542
3096,411171433,10,0.8690549292357823
3095,410471385,1,0.9860631353831556
3094,409633016,84,0.307607350156716
3093,409469489,0,1.0
3092,408712620,16,0.7988689904060046
3091,408192763,262,0.025295155459918988
3090,407217045,89,0.2867611557987595
3089,406894007,22,0.7343513538246809
3088,406775553,0,1.0
3087,406694844,0,1.0
3086,406506912,197,0.06298401995102623
3085,406505412,197,0.06298401995102623
3084,406505047,246,0.03166370927361115
3083,406495526,210,0.05247975167575872
3082,406494439,210,0.05247975167575872
3081,406478249,210,0.05247975167575872
3080,406338729,252,0.029106509391946832
3079,406337108,639,0.00012738486131836393
3078,406336532,252,0.029106509391946832
3077,406331751,92,0.27493782349423657
3076,406299198,210,0.05247975167575872
3075,406290090,1129,1.3135056699082543e-07
3074,406282298,660,9.486739946885936e-05
3073,406111875,200,0.06038715150250359
3072,405988386,1,0.9860631353831556
3071,405168645,0,1.0
3070,403156669,0,1.0
3069,402916783,17,0.7877352614401208
3068,402630516,29,0.6656362402807872
3067,402594017,5,0.9322311565463698
3066,401839243,0,1.0
3065,401703374,0,1.0
3064,401691569,109,0.21657821827001023
3063,401633569,0,1.0
3062,401346798,65,0.40161227370986247
3060,400716404,0,1.0
3059,400639001,0,1.0
3058,400602220,0,1.0
3057,400602071,0,1.0
3055,399282075,1,0.9860631353831556
3053,398895277,0,1.0
3052,398607181,0,1.0
3051,397501185,1,0.9860631353831556
3050,397231669,3,0.9587694076919532
3049,397152640,2,0.9723205069616594
3048,397037405,0,1.0
3047,397016169,118,0.19087861760445934
3046,396805151,0,1.0
3045,396441020,84,0.307607350156716
3044,396411920,4,0.9454071682581783
3043,396408476,0,1.0
3042,396379192,0,1.0
3041,396379155,4,0.9454071682581783
3040,395897807,0,1.0
3039,395528134,8,0.8937947137939475
3038,395252788,9,0.8813380178725501
3037,395250421,9,0.8813380178725501
3036,395201333,0,1.0
3035,395189709,0,1.0
3034,394918619,107,0.2227436495675498
3033,394558867,14,0.8216107597096125
3032,392960425,0,1.0
3031,392892564,0,1.0
3030,391754329,0,1.0
3029,391594282,10,0.8690549292357823
3028,391447576,145,0.130672678877518
3027,390931045,335,0.009079921868176636
3026,389941222,5,0.9322311565463698
3025,389867091,18,0.7767567017475153
3024,389640126,17,0.7877352614401208
3023,389268107,32,0.638191663832309
3022,388589971,250,0.02993509772091494
3021,386899155,0,1.0
3020,386794973,1,0.9860631353831556
3019,386579294,371,0.005478379700372174
3018,386445785,7,0.9064274707386204
3016,384201680,0,1.0
3015,384198805,4,0.9454071682581783
3014,384119375,56,0.45568472659253817
3013,383770857,0,1.0
3012,383574404,7,0.9064274707386204
3011,383496605,10,0.8690549292357823
3010,383475889,7,0.9064274707386204
3009,383050920,0,1.0
3008,382563082,0,1.0
3007,380817935,504,0.0008471888889834892
3006,380599035,2,0.9723205069616594
3005,379745881,0,1.0
3004,379182747,0,1.0
3003,378659551,0,1.0
3002,377773556,0,1.0
3001,377000258,514,0.0007362536799648869
3000,376878127,131,0.15904450779551926
2999,376765158,32,0.638191663832309
2998,376298107,17,0.7877352614401208
2997,375949998,0,1.0
2996,374760205,0,1.0
2995,374623805,3,0.9587694076919532
2994,374516583,8,0.8937947137939475
2993,373557045,0,1.0
2992,372318595,0,1.0
2991,370817114,5,0.9322311565463698
2990,370810413,5,0.9322311565463698
2989,370787576,0,1.0
2988,370747963,0,1.0
2987,370551052,22,0.7343513538246809
2986,370425086,0,1.0
2985,370138660,0,1.0
2984,369756200,3,0.9587694076919532
2983,369668652,2,0.9723205069616594
2982,369538502,1147,1.0202743318845972e-07
2981,369158091,0,1.0
2980,368963746,20,0.7552564700290105
2979,368943956,5,0.9322311565463698
2978,368721784,1,0.9860631353831556
2977,368631741,1,0.9860631353831556
2976,368592609,6,0.9192387771259788
2975,368302658,0,1.0
2974,367825680,364,0.006043925054376395
2973,367769008,0,1.0
2972,367550150,2,0.9723205069616594
2971,366972566,314,0.01219222403518011
2969,365888308,548,0.0004568651710249951
2968,365884936,32,0.638191663832309
2967,365394879,23,0.7241167984252299
2966,364449577,0,1.0
2965,363983445,1,0.9860631353831556
2964,362323236,4,0.9454071682581783
2963,361806188,6,0.9192387771259788
2962,361097530,449,0.001833244968247111
2961,361031261,563,0.0003701339243217786
2960,361028924,563,0.0003701339243217786
2959,360998752,8,0.8937947137939475
2958,360606208,9,0.8813380178725501
2957,359585250,336,0.008953376226368333
2956,359323512,0,1.0
2955,358948738,0,1.0
2954,358934606,34,0.6205268421161356
2953,358025726,6,0.9192387771259788
